ref,archive,media_count,classification,building_id,class_method,verification,third_party_credit_flag,visual_file_inspected
F0516,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0517,False,1,BATIMENT_NOMME_AUTO,maison-losseau,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0518,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0519,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0520,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0521,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0522,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0523,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0524,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0525,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0526,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0527,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0528,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0529,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0530,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0531,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0532,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0533,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0534,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0535,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0536,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0537,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0538,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0539,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0540,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0541,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0542,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0543,False,1,BATIMENT_NOMME_AUTO,maison-frankinet,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0544,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0545,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0546,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0547,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0548,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0549,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0550,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0551,False,1,BATIMENT_NOMME_AUTO,maison-de-poore,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0552,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0553,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0554,False,1,AMBIGU_MULTISUJET,,rule_collision,A_EXAMINER,True,False
F0555,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0556,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0557,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0558,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0559,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0560,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0561,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0562,False,1,BATIMENT_NOMME_AUTO,maison-de-poore,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0563,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0564,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0565,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0566,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0567,False,1,BATIMENT_NOMME_AUTO,maison-de-poore,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0568,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0569,False,1,BATIMENT_NOMME_AUTO,maison-bacot,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0570,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0571,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0572,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0573,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0574,False,1,BATIMENT_NOMME_AUTO,lhuitriere-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0575,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0576,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0577,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0578,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0579,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0580,False,1,BATIMENT_NOMME_AUTO,hotel-solvay,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0581,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0582,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0583,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0584,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0585,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,True,False
F0586,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0587,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0588,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0589,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0590,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0591,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0592,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0593,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0594,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0595,False,1,BATIMENT_NOMME_AUTO,villa-olga,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0596,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0597,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0598,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0599,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0600,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0601,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0602,False,1,BATIMENT_NOMME_AUTO,immeuble-chardons,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0603,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0604,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0605,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0606,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0607,False,1,BATIMENT_NOMME_AUTO,maison-delune-maitre-verrier,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,True,False
F0608,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0609,False,1,BATIMENT_NOMME_AUTO,villa-cavrois,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0610,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0611,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0612,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0613,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0614,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0615,False,1,BATIMENT_NOMME_AUTO,maison-saint-cyr,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0616,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0617,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0618,False,2,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0619,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0620,False,2,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0621,False,1,BATIMENT_NOMME_AUTO,casa-jeroni-granell,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0622,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0623,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0624,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0625,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0626,False,1,BATIMENT_NOMME_AUTO,casa-campani,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0627,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0628,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0629,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0630,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0631,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0632,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0633,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0634,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0635,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0636,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0637,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0638,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0639,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0640,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0641,False,1,BATIMENT_NOMME_AUTO,maison-coilliot-lille,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0642,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0643,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0644,False,1,BATIMENT_NOMME_AUTO,musee-horta,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0645,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0646,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0647,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0648,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0649,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0650,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0651,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0652,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0653,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0654,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0655,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0656,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0657,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0658,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0659,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0660,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0661,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0662,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0663,False,1,BATIMENT_NOMME_AUTO,villa-olga,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0664,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0665,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0666,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0667,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0668,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0669,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0670,False,1,BATIMENT_NOMME_AUTO,magasins-waucquez,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0671,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0672,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,False,False
F0673,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0674,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0675,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0676,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0677,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0678,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0679,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0680,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0681,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0682,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0683,False,1,AUTRE_CONTENU,,non_identifiable_message,CATEGORIE_AUTO,True,False
F0684,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0685,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0686,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0687,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0688,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0689,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0690,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0691,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0692,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0693,False,1,BATIMENT_NOMME_AUTO,magasins-waucquez,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0694,False,1,BATIMENT_NOMME_AUTO,magasins-waucquez,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0695,False,1,BATIMENT_NOMME_AUTO,magasins-waucquez,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0696,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0697,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0698,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0699,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0700,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0701,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0702,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0703,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0704,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0705,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0706,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0707,False,1,BATIMENT_NOMME_AUTO,maison-saint-cyr,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0708,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0709,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0710,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0711,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0712,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0713,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0714,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0715,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0716,False,1,BATIMENT_NOMME_AUTO,palais-secession-vienne,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0717,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0718,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0719,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0720,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0721,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0722,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0723,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0724,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0725,False,1,BATIMENT_NOMME_AUTO,villa-majorelle,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0726,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0727,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0728,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0729,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0730,False,1,BATIMENT_NOMME_AUTO,eglise-sainte-therese-wattrelos,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0731,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0732,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0733,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0734,False,1,BATIMENT_NOMME_AUTO,musee-horta,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0735,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0736,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0737,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0738,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0739,False,1,BATIMENT_NOMME_AUTO,la-piscine-roubaix,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0740,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0741,False,1,BATIMENT_NOMME_AUTO,casa-campanini,named_alias,IDENTITE_COMPATIBLE_ARTICLE_SITE,False,False
F0742,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0743,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0744,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0745,False,1,BATIMENT_NOMME_AUTO,maison-warocque,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0746,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0747,False,1,BATIMENT_NOMME_AUTO,jardin-hiver-ursulines,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0748,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0749,False,1,BATIMENT_NOMME_AUTO,maison-paon-gand,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0750,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0751,False,1,BATIMENT_NOMME_AUTO,maison-bastin,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,True
F0752,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0753,False,1,BATIMENT_NOMME_AUTO,maison-cauchie,named_alias,NOM_EXPLICITE_LEGENDE,False,False
F0754,False,1,BATIMENT_NOMME_AUTO,jardin-hiver-ursulines,named_alias,NOM_EXPLICITE_LEGENDE,True,False
F0755,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0756,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,True,False
F0757,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0758,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0759,False,1,SUJET_INCONNU,,unresolved,NON_IDENTIFIE,False,False
F0760,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0761,False,1,AMBIGU_IDENTITE,,named_alias,A_EXAMINER,False,False
F0762,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0763,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0764,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0765,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0766,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0767,False,1,AUTRE_CONTENU,,object_rule,CATEGORIE_AUTO,False,False
F0768,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0769,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0770,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0771,False,1,BATIMENT_NOMME_AUTO,maison-piot,named_alias,SERIE_MULTIVUES_VERIFIEE_PARTIELLEMENT,False,False
F0772,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
F0773,False,1,AMBIGU_LIEU_OU_DESCRIPTION,,generic_rule,A_EXAMINER,False,False
